TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server1_test_0_104,0,req_2879665,ChatGPT
task_Server1_test_0_104,1,req_2668707,ChatGPT
task_Server1_test_0_104,2,req_4064706,ChatGPT
task_Server1_test_0_104,3,req_2643870,GPT-4
task_Server1_test_0_104,4,req_2644636,GPT-4v
task_Server1_test_0_105,0,req_3436712,ChatGPT
task_Server1_test_0_105,1,req_4158580,ChatGPT
task_Server1_test_0_105,2,req_2180839,ChatGPT
task_Server1_test_0_105,3,req_2176416,ChatGPT
task_Server1_test_0_105,4,req_5265054,GPT-4
task_Server1_test_0_106,0,req_3685125,ChatGPT
task_Server1_test_0_106,1,req_5183856,ChatGPT
task_Server1_test_0_106,2,req_5204059,GPT-4
task_Server1_test_0_106,3,req_4940962,ChatGPT
task_Server1_test_0_106,4,req_2771218,ChatGPT
task_Server1_test_0_107,0,req_4316051,GPT-4
task_Server1_test_0_107,1,req_4163613,GPT-4v
task_Server1_test_0_107,2,req_3854594,ChatGPT
task_Server1_test_0_107,3,req_3194337,ChatGPT
task_Server1_test_0_107,4,req_4389256,ChatGPT
task_Server1_test_0_108,0,req_5075539,GPT-4
task_Server1_test_0_108,1,req_3778945,GPT-4v
task_Server1_test_0_108,2,req_3522572,ChatGPT
task_Server1_test_0_108,3,req_3514103,GPT-4v
task_Server1_test_0_108,4,req_2753212,GPT-4v
task_Server1_test_0_109,0,req_3040724,ChatGPT
task_Server1_test_0_109,1,req_3488341,ChatGPT
task_Server1_test_0_109,2,req_4306771,GPT-4
task_Server1_test_0_109,3,req_3785913,ChatGPT
task_Server1_test_0_109,4,req_3337124,GPT-4v
task_Server1_test_0_110,0,req_1908010,ChatGPT
task_Server1_test_0_110,1,req_5242396,ChatGPT
task_Server1_test_0_110,2,req_1589782,ChatGPT
task_Server1_test_0_110,3,req_5254535,GPT-4
task_Server1_test_0_110,4,req_4412644,GPT-4v
task_Server1_test_0_111,0,req_2699860,ChatGPT
task_Server1_test_0_111,1,req_3787520,ChatGPT
task_Server1_test_0_111,2,req_3673197,ChatGPT
task_Server1_test_0_111,3,req_3503788,ChatGPT
task_Server1_test_0_111,4,req_5078024,GPT-4
task_Server1_test_0_112,0,req_2982182,ChatGPT
task_Server1_test_0_112,1,req_1919110,GPT-4
task_Server1_test_0_112,2,req_2101995,ChatGPT
task_Server1_test_0_112,3,req_1851622,ChatGPT
task_Server1_test_0_112,4,req_1763543,ChatGPT
task_Server1_test_0_113,0,req_4663571,ChatGPT
task_Server1_test_0_113,1,req_4795099,ChatGPT
task_Server1_test_0_113,2,req_1792286,ChatGPT
task_Server1_test_0_113,3,req_2362798,ChatGPT
task_Server1_test_0_113,4,req_2195244,GPT-4
task_Server1_test_0_114,0,req_4574143,ChatGPT
task_Server1_test_0_114,1,req_4771654,ChatGPT
task_Server1_test_0_114,2,req_3898664,GPT-4
task_Server1_test_0_114,3,req_1675842,GPT-4v
task_Server1_test_0_114,4,req_4056285,ChatGPT
task_Server1_test_0_115,0,req_5138479,ChatGPT
task_Server1_test_0_115,1,req_3702705,ChatGPT
task_Server1_test_0_115,2,req_3216622,ChatGPT
task_Server1_test_0_115,3,req_3649446,GPT-4
task_Server1_test_0_115,4,req_3881857,GPT-4v
task_Server1_test_0_116,0,req_2129626,ChatGPT
task_Server1_test_0_116,1,req_2823103,ChatGPT
task_Server1_test_0_116,2,req_2072916,GPT-4
task_Server1_test_0_116,3,req_2455744,GPT-4v
task_Server1_test_0_116,4,req_2136442,ChatGPT
task_Server1_test_0_117,0,req_3206869,ChatGPT
task_Server1_test_0_117,1,req_1757774,ChatGPT
task_Server1_test_0_117,2,req_3717447,ChatGPT
task_Server1_test_0_117,3,req_2557281,GPT-4
task_Server1_test_0_117,4,req_5100752,GPT-4v
task_Server1_test_0_118,0,req_2110058,GPT-4
task_Server1_test_0_118,1,req_2268093,ChatGPT
task_Server1_test_0_118,2,req_3283484,ChatGPT
task_Server1_test_0_118,3,req_5283742,GPT-4v
task_Server1_test_0_118,4,req_2968307,ChatGPT
task_Server1_test_0_119,0,req_2749072,ChatGPT
task_Server1_test_0_119,1,req_2567398,ChatGPT
task_Server1_test_0_119,2,req_3933242,ChatGPT
task_Server1_test_0_119,3,req_4633568,GPT-4
task_Server1_test_0_119,4,req_4475572,ChatGPT
task_Server1_test_0_120,0,req_4328418,ChatGPT
task_Server1_test_0_120,1,req_1956010,GPT-4
task_Server1_test_0_120,2,req_2738196,GPT-4v
task_Server1_test_0_120,3,req_4478115,ChatGPT
task_Server1_test_0_120,4,req_4051797,GPT-4v
task_Server1_test_0_121,0,req_2183607,ChatGPT
task_Server1_test_0_121,1,req_1452037,ChatGPT
task_Server1_test_0_121,2,req_4809319,ChatGPT
task_Server1_test_0_121,3,req_5168250,GPT-4
task_Server1_test_0_121,4,req_1809932,ChatGPT
task_Server1_test_0_122,0,req_3180979,ChatGPT
task_Server1_test_0_122,1,req_2149554,ChatGPT
task_Server1_test_0_122,2,req_4304275,GPT-4
task_Server1_test_0_122,3,req_1471883,ChatGPT
task_Server1_test_0_122,4,req_3874254,ChatGPT
task_Server1_test_0_123,0,req_2177258,ChatGPT
task_Server1_test_0_123,1,req_3903788,ChatGPT
task_Server1_test_0_123,2,req_2496658,ChatGPT
task_Server1_test_0_123,3,req_2885899,ChatGPT
task_Server1_test_0_123,4,req_5287974,GPT-4
task_Server1_test_0_124,0,req_1569352,ChatGPT
task_Server1_test_0_124,1,req_3190030,ChatGPT
task_Server1_test_0_124,2,req_5068496,GPT-4
task_Server1_test_0_124,3,req_4161687,ChatGPT
task_Server1_test_0_124,4,req_1550658,ChatGPT
task_Server1_test_0_125,0,req_4978138,ChatGPT
task_Server1_test_0_125,1,req_4864804,ChatGPT
task_Server1_test_0_125,2,req_5225231,ChatGPT
task_Server1_test_0_125,3,req_4424781,GPT-4
task_Server1_test_0_125,4,req_4370865,ChatGPT
task_Server1_test_0_126,0,req_3222866,ChatGPT
task_Server1_test_0_126,1,req_3578921,GPT-4
task_Server1_test_0_126,2,req_3934985,GPT-4v
task_Server1_test_0_126,3,req_3891503,GPT-4v
task_Server1_test_0_126,4,req_5045685,ChatGPT
task_Server1_test_0_127,0,req_3628891,ChatGPT
task_Server1_test_0_127,1,req_2584667,ChatGPT
task_Server1_test_0_127,2,req_2678487,GPT-4
task_Server1_test_0_127,3,req_3694171,ChatGPT
task_Server1_test_0_127,4,req_2728129,GPT-4v
task_Server1_test_0_128,0,req_1747241,ChatGPT
task_Server1_test_0_128,1,req_2342309,ChatGPT
task_Server1_test_0_128,2,req_3277426,ChatGPT
task_Server1_test_0_128,3,req_2732698,ChatGPT
task_Server1_test_0_128,4,req_5117743,GPT-4
task_Server1_test_0_129,0,req_1937905,GPT-4
task_Server1_test_0_129,1,req_5163922,ChatGPT
task_Server1_test_0_129,2,req_2907607,GPT-4v
task_Server1_test_0_129,3,req_4647657,GPT-4v
task_Server1_test_0_129,4,req_2199689,GPT-4v
task_Server1_test_0_130,0,req_3590951,ChatGPT
task_Server1_test_0_130,1,req_2495241,ChatGPT
task_Server1_test_0_130,2,req_2985218,GPT-4
task_Server1_test_0_130,3,req_5003959,GPT-4v
task_Server1_test_0_130,4,req_5062686,GPT-4v
task_Server1_test_0_131,0,req_2041904,GPT-4
task_Server1_test_0_131,1,req_4432607,GPT-4v
task_Server1_test_0_131,2,req_2949544,GPT-4v
task_Server1_test_0_131,3,req_1429851,GPT-4v
task_Server1_test_0_131,4,req_5242051,ChatGPT
task_Server1_test_0_132,0,req_4109646,ChatGPT
task_Server1_test_0_132,1,req_1700840,ChatGPT
task_Server1_test_0_132,2,req_1988052,GPT-4
task_Server1_test_0_132,3,req_4892887,ChatGPT
task_Server1_test_0_132,4,req_3421184,ChatGPT
task_Server1_test_0_133,0,req_5251363,GPT-4
task_Server1_test_0_133,1,req_4574537,GPT-4v
task_Server1_test_0_133,2,req_2672057,ChatGPT
task_Server1_test_0_133,3,req_4534897,GPT-4v
task_Server1_test_0_133,4,req_5237180,ChatGPT
task_Server1_test_0_134,0,req_3458336,ChatGPT
task_Server1_test_0_134,1,req_4980283,ChatGPT
task_Server1_test_0_134,2,req_3764236,ChatGPT
task_Server1_test_0_134,3,req_1920161,GPT-4
task_Server1_test_0_134,4,req_3933213,GPT-4v
task_Server1_test_0_135,0,req_2868245,GPT-4
task_Server1_test_0_135,1,req_3751951,GPT-4v
task_Server1_test_0_135,2,req_2323919,ChatGPT
task_Server1_test_0_135,3,req_1532542,ChatGPT
task_Server1_test_0_135,4,req_1889295,GPT-4v
task_Server1_test_0_136,0,req_1833253,ChatGPT
task_Server1_test_0_136,1,req_3477161,ChatGPT
task_Server1_test_0_136,2,req_5200706,GPT-4
task_Server1_test_0_136,3,req_4754457,GPT-4v
task_Server1_test_0_136,4,req_4962851,ChatGPT
task_Server1_test_0_137,0,req_2951067,ChatGPT
task_Server1_test_0_137,1,req_2249875,ChatGPT
task_Server1_test_0_137,2,req_4511502,ChatGPT
task_Server1_test_0_137,3,req_4609875,ChatGPT
task_Server1_test_0_137,4,req_3532226,GPT-4
task_Server1_test_0_138,0,req_2853318,ChatGPT
task_Server1_test_0_138,1,req_4149759,ChatGPT
task_Server1_test_0_138,2,req_2105801,ChatGPT
task_Server1_test_0_138,3,req_5086929,GPT-4
task_Server1_test_0_138,4,req_3058192,GPT-4v
task_Server1_test_0_139,0,req_4747928,ChatGPT
task_Server1_test_0_139,1,req_3522062,ChatGPT
task_Server1_test_0_139,2,req_1919151,GPT-4
task_Server1_test_0_139,3,req_4455530,GPT-4v
task_Server1_test_0_139,4,req_2275068,ChatGPT
task_Server1_test_0_140,0,req_1985651,GPT-4
task_Server1_test_0_140,1,req_3609837,GPT-4v
task_Server1_test_0_140,2,req_1802012,ChatGPT
task_Server1_test_0_140,3,req_5222511,GPT-4v
task_Server1_test_0_140,4,req_1962095,GPT-4v
task_Server1_test_0_141,0,req_4813003,ChatGPT
task_Server1_test_0_141,1,req_3091661,ChatGPT
task_Server1_test_0_141,2,req_2162189,ChatGPT
task_Server1_test_0_141,3,req_2672565,GPT-4
task_Server1_test_0_141,4,req_1795163,GPT-4v
task_Server1_test_0_142,0,req_2497563,ChatGPT
task_Server1_test_0_142,1,req_4045643,ChatGPT
task_Server1_test_0_142,2,req_4946851,GPT-4
task_Server1_test_0_142,3,req_3091877,GPT-4v
task_Server1_test_0_142,4,req_3114648,GPT-4v
task_Server1_test_0_143,0,req_2636251,ChatGPT
task_Server1_test_0_143,1,req_1955059,GPT-4
task_Server1_test_0_143,2,req_4323173,ChatGPT
task_Server1_test_0_143,3,req_4107244,ChatGPT
task_Server1_test_0_143,4,req_1698303,ChatGPT
task_Server1_test_0_144,0,req_3638379,ChatGPT
task_Server1_test_0_144,1,req_2834004,ChatGPT
task_Server1_test_0_144,2,req_4296595,GPT-4
task_Server1_test_0_144,3,req_2729983,GPT-4v
task_Server1_test_0_144,4,req_2444960,GPT-4v
task_Server1_test_0_145,0,req_5065074,ChatGPT
task_Server1_test_0_145,1,req_5222342,ChatGPT
task_Server1_test_0_145,2,req_3578899,GPT-4
task_Server1_test_0_145,3,req_1606703,GPT-4v
task_Server1_test_0_145,4,req_3097666,ChatGPT
task_Server1_test_0_146,0,req_4071314,ChatGPT
task_Server1_test_0_146,1,req_4908663,ChatGPT
task_Server1_test_0_146,2,req_2926508,GPT-4
task_Server1_test_0_146,3,req_3128159,ChatGPT
task_Server1_test_0_146,4,req_2796990,GPT-4v
task_Server1_test_0_147,0,req_3610968,GPT-4
task_Server1_test_0_147,1,req_3718647,ChatGPT
task_Server1_test_0_147,2,req_3914136,GPT-4v
task_Server1_test_0_147,3,req_4231647,GPT-4v
task_Server1_test_0_147,4,req_4457350,GPT-4v
task_Server1_test_0_148,0,req_4301770,ChatGPT
task_Server1_test_0_148,1,req_4628444,ChatGPT
task_Server1_test_0_148,2,req_3751785,ChatGPT
task_Server1_test_0_148,3,req_3542738,ChatGPT
task_Server1_test_0_148,4,req_5078241,GPT-4
task_Server1_test_0_149,0,req_3103591,ChatGPT
task_Server1_test_0_149,1,req_2541292,ChatGPT
task_Server1_test_0_149,2,req_5241437,GPT-4
task_Server1_test_0_149,3,req_4006525,ChatGPT
task_Server1_test_0_149,4,req_2057100,GPT-4v
task_Server1_test_0_150,0,req_4295672,GPT-4
task_Server1_test_0_150,1,req_3458720,ChatGPT
task_Server1_test_0_150,2,req_1551765,GPT-4v
task_Server1_test_0_150,3,req_3458222,GPT-4v
task_Server1_test_0_150,4,req_3282652,ChatGPT
task_Server1_test_0_151,0,req_3430939,ChatGPT
task_Server1_test_0_151,1,req_2274744,ChatGPT
task_Server1_test_0_151,2,req_4403378,ChatGPT
task_Server1_test_0_151,3,req_2686682,GPT-4
task_Server1_test_0_151,4,req_4695027,ChatGPT
task_Server1_test_0_152,0,req_1968850,ChatGPT
task_Server1_test_0_152,1,req_4588708,ChatGPT
task_Server1_test_0_152,2,req_4843240,GPT-4
task_Server1_test_0_152,3,req_3527219,ChatGPT
task_Server1_test_0_152,4,req_3834519,GPT-4v
task_Server1_test_0_153,0,req_2198485,GPT-4
task_Server1_test_0_153,1,req_4997409,ChatGPT
task_Server1_test_0_153,2,req_1825642,ChatGPT
task_Server1_test_0_153,3,req_5061130,ChatGPT
task_Server1_test_0_153,4,req_2039699,GPT-4v
task_Server1_test_0_154,0,req_4215032,ChatGPT
task_Server1_test_0_154,1,req_3832357,ChatGPT
task_Server1_test_0_154,2,req_5228463,GPT-4
task_Server1_test_0_154,3,req_1678392,ChatGPT
task_Server1_test_0_154,4,req_5101112,GPT-4v
task_Server1_test_0_155,0,req_1549764,ChatGPT
task_Server1_test_0_155,1,req_4246699,ChatGPT
task_Server1_test_0_155,2,req_4132151,ChatGPT
task_Server1_test_0_155,3,req_2929849,ChatGPT
task_Server1_test_0_155,4,req_4919416,GPT-4
task_Server1_test_0_156,0,req_3706947,ChatGPT
task_Server1_test_0_156,1,req_2681055,GPT-4
task_Server1_test_0_156,2,req_1668604,ChatGPT
task_Server1_test_0_156,3,req_2636559,ChatGPT
task_Server1_test_0_156,4,req_3809709,GPT-4v
task_Server1_test_0_157,0,req_2864637,GPT-4
task_Server1_test_0_157,1,req_4853308,ChatGPT
task_Server1_test_0_157,2,req_1491308,ChatGPT
task_Server1_test_0_157,3,req_4064313,GPT-4v
task_Server1_test_0_157,4,req_4829861,ChatGPT
task_Server1_test_0_158,0,req_4855918,ChatGPT
task_Server1_test_0_158,1,req_1972558,ChatGPT
task_Server1_test_0_158,2,req_4373278,ChatGPT
task_Server1_test_0_158,3,req_1726696,ChatGPT
task_Server1_test_0_158,4,req_1940525,GPT-4
task_Server1_test_0_159,0,req_2236548,ChatGPT
task_Server1_test_0_159,1,req_5271467,GPT-4
task_Server1_test_0_159,2,req_4043522,GPT-4v
task_Server1_test_0_159,3,req_3824829,GPT-4v
task_Server1_test_0_159,4,req_5269413,ChatGPT
task_Server1_test_0_160,0,req_1729606,ChatGPT
task_Server1_test_0_160,1,req_2709616,ChatGPT
task_Server1_test_0_160,2,req_3019789,ChatGPT
task_Server1_test_0_160,3,req_4959874,ChatGPT
task_Server1_test_0_160,4,req_1899400,GPT-4
task_Server1_test_0_161,0,req_4730920,ChatGPT
task_Server1_test_0_161,1,req_2575418,ChatGPT
task_Server1_test_0_161,2,req_5257936,GPT-4
task_Server1_test_0_161,3,req_3313149,ChatGPT
task_Server1_test_0_161,4,req_1477911,GPT-4v
task_Server1_test_0_162,0,req_1922618,GPT-4
task_Server1_test_0_162,1,req_3352287,ChatGPT
task_Server1_test_0_162,2,req_3326326,ChatGPT
task_Server1_test_0_162,3,req_3276231,ChatGPT
task_Server1_test_0_162,4,req_2706208,ChatGPT
task_Server1_test_0_163,0,req_5262073,ChatGPT
task_Server1_test_0_163,1,req_2714717,GPT-4
task_Server1_test_0_163,2,req_3274452,GPT-4v
task_Server1_test_0_163,3,req_1477242,GPT-4v
task_Server1_test_0_163,4,req_4349539,ChatGPT
task_Server1_test_0_164,0,req_5246744,GPT-4
task_Server1_test_0_164,1,req_2888173,GPT-4v
task_Server1_test_0_164,2,req_4638361,ChatGPT
task_Server1_test_0_164,3,req_4744817,ChatGPT
task_Server1_test_0_164,4,req_2710845,ChatGPT
task_Server1_test_0_165,0,req_3253540,ChatGPT
task_Server1_test_0_165,1,req_1674259,GPT-4
task_Server1_test_0_165,2,req_3360985,GPT-4v
task_Server1_test_0_165,3,req_4011494,GPT-4v
task_Server1_test_0_165,4,req_1851530,GPT-4v
task_Server1_test_0_166,0,req_2284526,ChatGPT
task_Server1_test_0_166,1,req_2831650,ChatGPT
task_Server1_test_0_166,2,req_2598536,ChatGPT
task_Server1_test_0_166,3,req_5271129,GPT-4
task_Server1_test_0_166,4,req_3543734,GPT-4v
task_Server1_test_0_167,0,req_1940782,GPT-4
task_Server1_test_0_167,1,req_4925952,GPT-4v
task_Server1_test_0_167,2,req_3177379,GPT-4v
task_Server1_test_0_167,3,req_1847763,GPT-4v
task_Server1_test_0_167,4,req_4794640,GPT-4v
task_Server1_test_0_168,0,req_4989516,GPT-4
task_Server1_test_0_168,1,req_4203322,GPT-4v
task_Server1_test_0_168,2,req_2978254,GPT-4v
task_Server1_test_0_168,3,req_4173853,ChatGPT
task_Server1_test_0_168,4,req_4869244,GPT-4v
task_Server1_test_0_169,0,req_1990384,GPT-4
task_Server1_test_0_169,1,req_2403056,GPT-4v
task_Server1_test_0_169,2,req_4149243,ChatGPT
task_Server1_test_0_169,3,req_4494717,GPT-4v
task_Server1_test_0_169,4,req_3235350,ChatGPT
task_Server1_test_0_170,0,req_1494111,ChatGPT
task_Server1_test_0_170,1,req_2275531,ChatGPT
task_Server1_test_0_170,2,req_3656529,ChatGPT
task_Server1_test_0_170,3,req_4682301,ChatGPT
task_Server1_test_0_170,4,req_2677130,GPT-4
task_Server1_test_0_171,0,req_1760191,ChatGPT
task_Server1_test_0_171,1,req_4387263,GPT-4
task_Server1_test_0_171,2,req_5164756,ChatGPT
task_Server1_test_0_171,3,req_3548699,ChatGPT
task_Server1_test_0_171,4,req_1869873,ChatGPT
task_Server1_test_0_172,0,req_3409834,ChatGPT
task_Server1_test_0_172,1,req_4144550,ChatGPT
task_Server1_test_0_172,2,req_4056517,ChatGPT
task_Server1_test_0_172,3,req_3260715,ChatGPT
task_Server1_test_0_172,4,req_2125340,GPT-4
task_Server1_test_0_173,0,req_3362912,ChatGPT
task_Server1_test_0_173,1,req_4590507,ChatGPT
task_Server1_test_0_173,2,req_4301061,GPT-4
task_Server1_test_0_173,3,req_3960682,GPT-4v
task_Server1_test_0_173,4,req_5209865,ChatGPT
task_Server1_test_0_174,0,req_2107304,GPT-4
task_Server1_test_0_174,1,req_4485335,GPT-4v
task_Server1_test_0_174,2,req_4263269,ChatGPT
task_Server1_test_0_174,3,req_4510805,GPT-4v
task_Server1_test_0_174,4,req_1956173,ChatGPT
task_Server1_test_0_175,0,req_4100756,ChatGPT
task_Server1_test_0_175,1,req_4397126,ChatGPT
task_Server1_test_0_175,2,req_3118619,ChatGPT
task_Server1_test_0_175,3,req_5070971,GPT-4
task_Server1_test_0_175,4,req_4904442,ChatGPT
task_Server1_test_0_176,0,req_3526063,ChatGPT
task_Server1_test_0_176,1,req_4068889,ChatGPT
task_Server1_test_0_176,2,req_5104607,ChatGPT
task_Server1_test_0_176,3,req_5174650,ChatGPT
task_Server1_test_0_176,4,req_5270221,GPT-4
task_Server1_test_0_177,0,req_5266157,ChatGPT
task_Server1_test_0_177,1,req_3250677,ChatGPT
task_Server1_test_0_177,2,req_1923536,GPT-4
task_Server1_test_0_177,3,req_2150058,ChatGPT
task_Server1_test_0_177,4,req_4724000,GPT-4v
task_Server1_test_0_178,0,req_1997810,ChatGPT
task_Server1_test_0_178,1,req_5189448,GPT-4
task_Server1_test_0_178,2,req_2445600,GPT-4v
task_Server1_test_0_178,3,req_3804213,ChatGPT
task_Server1_test_0_178,4,req_3284459,GPT-4v
task_Server1_test_0_179,0,req_5111044,ChatGPT
task_Server1_test_0_179,1,req_2655895,ChatGPT
task_Server1_test_0_179,2,req_3517805,ChatGPT
task_Server1_test_0_179,3,req_1680831,ChatGPT
task_Server1_test_0_179,4,req_5076807,GPT-4
task_Server1_test_0_180,0,req_4218944,ChatGPT
task_Server1_test_0_180,1,req_3708378,GPT-4
task_Server1_test_0_180,2,req_2346836,ChatGPT
task_Server1_test_0_180,3,req_2623768,ChatGPT
task_Server1_test_0_180,4,req_1917955,ChatGPT
task_Server1_test_0_181,0,req_2910308,ChatGPT
task_Server1_test_0_181,1,req_2062651,GPT-4
task_Server1_test_0_181,2,req_2663999,GPT-4v
task_Server1_test_0_181,3,req_4930525,ChatGPT
task_Server1_test_0_181,4,req_4805983,ChatGPT
task_Server1_test_0_182,0,req_4059765,ChatGPT
task_Server1_test_0_182,1,req_3988182,ChatGPT
task_Server1_test_0_182,2,req_4621576,ChatGPT
task_Server1_test_0_182,3,req_1697657,GPT-4
task_Server1_test_0_182,4,req_2726223,GPT-4v
task_Server1_test_0_183,0,req_4542811,ChatGPT
task_Server1_test_0_183,1,req_2396973,ChatGPT
task_Server1_test_0_183,2,req_5279023,GPT-4
task_Server1_test_0_183,3,req_2973666,GPT-4v
task_Server1_test_0_183,4,req_3753167,GPT-4v
task_Server1_test_0_184,0,req_5196436,ChatGPT
task_Server1_test_0_184,1,req_1929589,GPT-4
task_Server1_test_0_184,2,req_4046375,ChatGPT
task_Server1_test_0_184,3,req_2799443,GPT-4v
task_Server1_test_0_184,4,req_2167944,ChatGPT
task_Server1_test_0_185,0,req_4523396,ChatGPT
task_Server1_test_0_185,1,req_2026355,GPT-4
task_Server1_test_0_185,2,req_3193392,ChatGPT
task_Server1_test_0_185,3,req_1464800,ChatGPT
task_Server1_test_0_185,4,req_4854220,ChatGPT
task_Server1_test_0_186,0,req_5277867,GPT-4
task_Server1_test_0_186,1,req_3742502,ChatGPT
task_Server1_test_0_186,2,req_3823074,ChatGPT
task_Server1_test_0_186,3,req_4362034,ChatGPT
task_Server1_test_0_186,4,req_4142418,ChatGPT
task_Server1_test_0_187,0,req_4595438,ChatGPT
task_Server1_test_0_187,1,req_5270275,GPT-4
task_Server1_test_0_187,2,req_4229542,GPT-4v
task_Server1_test_0_187,3,req_4102973,GPT-4v
task_Server1_test_0_187,4,req_4099714,GPT-4v
task_Server1_test_0_188,0,req_3411073,ChatGPT
task_Server1_test_0_188,1,req_4048892,ChatGPT
task_Server1_test_0_188,2,req_2710171,GPT-4
task_Server1_test_0_188,3,req_3986965,GPT-4v
task_Server1_test_0_188,4,req_3182395,ChatGPT
task_Server1_test_0_189,0,req_4762610,ChatGPT
task_Server1_test_0_189,1,req_4942346,ChatGPT
task_Server1_test_0_189,2,req_2699788,ChatGPT
task_Server1_test_0_189,3,req_4958540,ChatGPT
task_Server1_test_0_189,4,req_2780901,GPT-4
task_Server1_test_0_190,0,req_2512462,ChatGPT
task_Server1_test_0_190,1,req_4871530,ChatGPT
task_Server1_test_0_190,2,req_2043431,ChatGPT
task_Server1_test_0_190,3,req_2822078,GPT-4
task_Server1_test_0_190,4,req_2693784,GPT-4v
task_Server1_test_0_191,0,req_3382054,ChatGPT
task_Server1_test_0_191,1,req_3455353,ChatGPT
task_Server1_test_0_191,2,req_1675421,ChatGPT
task_Server1_test_0_191,3,req_5214085,ChatGPT
task_Server1_test_0_191,4,req_3419121,GPT-4
task_Server1_test_0_192,0,req_2926036,ChatGPT
task_Server1_test_0_192,1,req_3308381,ChatGPT
task_Server1_test_0_192,2,req_3233626,ChatGPT
task_Server1_test_0_192,3,req_4301413,GPT-4
task_Server1_test_0_192,4,req_1598047,GPT-4v
task_Server1_test_0_193,0,req_4892366,ChatGPT
task_Server1_test_0_193,1,req_4366988,ChatGPT
task_Server1_test_0_193,2,req_3878485,ChatGPT
task_Server1_test_0_193,3,req_2891711,ChatGPT
task_Server1_test_0_193,4,req_5275864,GPT-4
task_Server1_test_0_194,0,req_4131240,ChatGPT
task_Server1_test_0_194,1,req_3283471,ChatGPT
task_Server1_test_0_194,2,req_1941225,GPT-4
task_Server1_test_0_194,3,req_2505134,ChatGPT
task_Server1_test_0_194,4,req_4634815,ChatGPT
task_Server1_test_0_195,0,req_2252067,ChatGPT
task_Server1_test_0_195,1,req_3976984,ChatGPT
task_Server1_test_0_195,2,req_3985120,ChatGPT
task_Server1_test_0_195,3,req_4675838,ChatGPT
task_Server1_test_0_195,4,req_1968928,GPT-4
task_Server1_test_0_196,0,req_3474452,ChatGPT
task_Server1_test_0_196,1,req_4425137,ChatGPT
task_Server1_test_0_196,2,req_2809232,ChatGPT
task_Server1_test_0_196,3,req_5203560,ChatGPT
task_Server1_test_0_196,4,req_4305158,GPT-4
task_Server1_test_0_197,0,req_1581655,ChatGPT
task_Server1_test_0_197,1,req_2693145,GPT-4
task_Server1_test_0_197,2,req_3851498,GPT-4v
task_Server1_test_0_197,3,req_2173299,ChatGPT
task_Server1_test_0_197,4,req_1774554,ChatGPT
task_Server1_test_0_198,0,req_3650335,GPT-4
task_Server1_test_0_198,1,req_3253719,GPT-4v
task_Server1_test_0_198,2,req_5136632,ChatGPT
task_Server1_test_0_198,3,req_1805522,ChatGPT
task_Server1_test_0_198,4,req_5042785,ChatGPT
task_Server1_test_0_199,0,req_2154851,ChatGPT
task_Server1_test_0_199,1,req_4681251,ChatGPT
task_Server1_test_0_199,2,req_4250306,ChatGPT
task_Server1_test_0_199,3,req_2747161,GPT-4
task_Server1_test_0_199,4,req_1804438,ChatGPT
task_Server1_train_0_0,0,req_1349873,GPT-4
task_Server1_train_0_0,1,req_1300785,GPT-4
